Dato og tid;Tid siden start (sek);Trykk - barometer (bar);Trykk - absolutt trykk maaler (bar);Temperatur (gr Celsius)
06/13/2021 02:24:28 pm;172880;;101,678;19,08
06/13/2021 02:24:38 pm;172890;;101,67;19,46
06/13/2021 02:24:48 pm;172900;;101,702;20,04
06/13/2021 02:24:58 pm;172910;;101,674;19,81
06/13/2021 02:25:08 pm;172920;102,27;101,687;19,66
06/13/2021 02:25:18 pm;172930;;101,707;19,95
06/13/2021 02:25:28 pm;172940;;101,702;19,11
06/13/2021 02:25:38 pm;172950;;101,709;18,29
06/13/2021 02:25:48 pm;172960;;101,656;18,49
06/13/2021 02:25:58 pm;172970;;101,665;18,81
06/13/2021 02:26:08 pm;172980;102,27;101,685;19,03
06/13/2021 02:26:18 pm;172990;;101,68;19,1
06/13/2021 02:26:28 pm;173000;;101,694;18,95
06/13/2021 02:26:38 pm;173010;;101,648;18,9
06/13/2021 02:26:48 pm;173020;;101,687;18,6
06/13/2021 02:26:58 pm;173030;;101,694;18,4
06/13/2021 02:27:08 pm;173040;102,27;101,676;18,48
06/13/2021 02:27:18 pm;173050;;101,656;18,76
06/13/2021 02:27:28 pm;173060;;101,704;18,8
06/13/2021 02:27:38 pm;173070;;101,685;18,56
06/13/2021 02:27:48 pm;173080;;101,694;18,85
06/13/2021 02:27:58 pm;173090;;101,68;19,16
06/13/2021 02:28:08 pm;173100;102,27;101,665;19,15
06/13/2021 02:28:18 pm;173110;;101,67;18,75
06/13/2021 02:28:28 pm;173120;;101,685;18,99
06/13/2021 02:28:38 pm;173130;;101,694;19,34
06/13/2021 02:28:48 pm;173140;;101,661;19,33
06/13/2021 02:28:58 pm;173150;;101,694;19,39
06/13/2021 02:29:08 pm;173160;102,27;101,663;19,38
06/13/2021 02:29:18 pm;173170;;101,722;19,3
06/13/2021 02:29:28 pm;173180;;101,702;19,38
06/13/2021 02:29:38 pm;173190;;101,702;19,34
06/13/2021 02:29:48 pm;173200;;101,68;19,61
06/13/2021 02:29:58 pm;173210;;101,715;19,54
06/13/2021 02:30:08 pm;173220;102,27;101,687;19,31
06/13/2021 02:30:18 pm;173230;;101,674;19,36
06/13/2021 02:30:28 pm;173240;;101,67;19,59
06/13/2021 02:30:38 pm;173250;;101,694;19,24
06/13/2021 02:30:48 pm;173260;;101,709;19,4
06/13/2021 02:30:58 pm;173270;;101,665;19,29
06/13/2021 02:31:08 pm;173280;102,27;101,678;18,87
06/13/2021 02:31:18 pm;173290;;101,652;18,95
06/13/2021 02:31:28 pm;173300;;101,718;19,23
06/13/2021 02:31:38 pm;173310;;101,667;19,58
06/13/2021 02:31:48 pm;173320;;101,7;19,65
06/13/2021 02:31:58 pm;173330;;101,691;20,03
06/13/2021 02:32:08 pm;173340;102,27;101,67;19,5
06/13/2021 02:32:18 pm;173350;;101,687;19,01
06/13/2021 02:32:28 pm;173360;;101,694;19,17
06/13/2021 02:32:38 pm;173370;;101,691;19,44
06/13/2021 02:32:48 pm;173380;;101,689;19,56
06/13/2021 02:32:58 pm;173390;;101,667;20
06/13/2021 02:33:08 pm;173400;102,27;101,694;19,86
06/13/2021 02:33:18 pm;173410;;101,696;19,79
06/13/2021 02:33:28 pm;173420;;101,672;20,05
06/13/2021 02:33:38 pm;173430;;101,687;20,05
06/13/2021 02:33:48 pm;173440;;101,685;19,93
06/13/2021 02:33:58 pm;173450;;101,7;20
06/13/2021 02:34:08 pm;173460;102,27;101,689;20,12
06/13/2021 02:34:18 pm;173470;;101,691;20,15
06/13/2021 02:34:28 pm;173480;;101,694;19,98
06/13/2021 02:34:38 pm;173490;;101,696;19,83
06/13/2021 02:34:48 pm;173500;;101,713;19,34
06/13/2021 02:34:58 pm;173510;;101,672;19,35
06/13/2021 02:35:08 pm;173520;102,27;101,691;19,1
06/13/2021 02:35:18 pm;173530;;101,661;18,85
06/13/2021 02:35:28 pm;173540;;101,694;18,4
06/13/2021 02:35:38 pm;173550;;101,715;18,58
06/13/2021 02:35:48 pm;173560;;101,713;18,6
06/13/2021 02:35:58 pm;173570;;101,674;18,67
06/13/2021 02:36:08 pm;173580;102,27;101,694;18,83
06/13/2021 02:36:18 pm;173590;;101,702;18,63
06/13/2021 02:36:28 pm;173600;;101,711;18,7
06/13/2021 02:36:38 pm;173610;;101,68;18,32
06/13/2021 02:36:48 pm;173620;;101,7;17,96
06/13/2021 02:36:58 pm;173630;;101,665;17,9
06/13/2021 02:37:08 pm;173640;102,27;101,654;17,58
06/13/2021 02:37:18 pm;173650;;101,7;17,96
06/13/2021 02:37:28 pm;173660;;101,691;18,12
06/13/2021 02:37:38 pm;173670;;101,698;18
06/13/2021 02:37:48 pm;173680;;101,674;18,7
06/13/2021 02:37:58 pm;173690;;101,698;18,86
06/13/2021 02:38:08 pm;173700;102,28;101,665;18,78
06/13/2021 02:38:18 pm;173710;;101,72;19,05
06/13/2021 02:38:28 pm;173720;;101,696;19,29
06/13/2021 02:38:38 pm;173730;;101,656;19,1
06/13/2021 02:38:48 pm;173740;;101,698;19,03
06/13/2021 02:38:58 pm;173750;;101,715;19,23
06/13/2021 02:39:08 pm;173760;102,28;101,718;19,01
06/13/2021 02:39:18 pm;173770;;101,696;19,15
06/13/2021 02:39:28 pm;173780;;101,702;18,91
06/13/2021 02:39:38 pm;173790;;101,689;18,59
06/13/2021 02:39:48 pm;173800;;101,678;18,32
06/13/2021 02:39:58 pm;173810;;101,715;18,62
06/13/2021 02:40:08 pm;173820;102,28;101,704;18,57
06/13/2021 02:40:18 pm;173830;;101,702;18,61
06/13/2021 02:40:28 pm;173840;;101,687;18,58
06/13/2021 02:40:38 pm;173850;;101,7;18,57
06/13/2021 02:40:48 pm;173860;;101,678;18,47
06/13/2021 02:40:58 pm;173870;;101,709;18,87
06/13/2021 02:41:08 pm;173880;102,28;101,676;19,01
06/13/2021 02:41:18 pm;173890;;101,746;19,16
06/13/2021 02:41:28 pm;173900;;101,698;18,74
06/13/2021 02:41:38 pm;173910;;101,694;18,67
06/13/2021 02:41:48 pm;173920;;101,68;18,84
06/13/2021 02:41:58 pm;173930;;101,685;18,48
06/13/2021 02:42:08 pm;173940;102,27;101,691;18,71
06/13/2021 02:42:18 pm;173950;;101,7;18,59
06/13/2021 02:42:28 pm;173960;;101,685;18,56
06/13/2021 02:42:38 pm;173970;;101,672;18,52
06/13/2021 02:42:48 pm;173980;;101,715;18,91
06/13/2021 02:42:58 pm;173990;;101,68;18,8
06/13/2021 02:43:08 pm;174000;102,27;101,704;18,44
06/13/2021 02:43:18 pm;174010;;101,694;18,57
06/13/2021 02:43:28 pm;174020;;101,711;17,98
06/13/2021 02:43:38 pm;174030;;101,702;17,48
06/13/2021 02:43:48 pm;174040;;101,674;17,69
06/13/2021 02:43:58 pm;174050;;101,667;17,96
06/13/2021 02:44:08 pm;174060;102,27;101,678;17,91
06/13/2021 02:44:18 pm;174070;;101,691;18,1
06/13/2021 02:44:28 pm;174080;;101,667;18,15
06/13/2021 02:44:38 pm;174090;;101,7;18,02
06/13/2021 02:44:48 pm;174100;;101,687;18,18
06/13/2021 02:44:58 pm;174110;;101,704;18,37
06/13/2021 02:45:08 pm;174120;102,27;101,67;18,42
06/13/2021 02:45:18 pm;174130;;101,683;17,77
06/13/2021 02:45:28 pm;174140;;101,707;17,68
06/13/2021 02:45:38 pm;174150;;101,687;17,52
06/13/2021 02:45:48 pm;174160;;101,694;18,2
06/13/2021 02:45:58 pm;174170;;101,674;18,56
06/13/2021 02:46:08 pm;174180;102,27;101,709;18,94
06/13/2021 02:46:18 pm;174190;;101,702;18,69
06/13/2021 02:46:28 pm;174200;;101,687;18,74
06/13/2021 02:46:38 pm;174210;;101,67;18,56
06/13/2021 02:46:48 pm;174220;;101,683;18,56
06/13/2021 02:46:58 pm;174230;;101,702;18,47
06/13/2021 02:47:08 pm;174240;102,27;101,694;18,06
06/13/2021 02:47:18 pm;174250;;101,683;17,99
06/13/2021 02:47:28 pm;174260;;101,704;17,98
06/13/2021 02:47:38 pm;174270;;101,696;17,93
06/13/2021 02:47:48 pm;174280;;101,687;18,12
06/13/2021 02:47:58 pm;174290;;101,678;18,17
06/13/2021 02:48:08 pm;174300;102,27;101,694;18,18
06/13/2021 02:48:18 pm;174310;;101,702;18,39
06/13/2021 02:48:28 pm;174320;;101,694;18,46
06/13/2021 02:48:38 pm;174330;;101,694;18,15
06/13/2021 02:48:48 pm;174340;;101,68;17,78
06/13/2021 02:48:58 pm;174350;;101,729;17,65
06/13/2021 02:49:08 pm;174360;102,27;101,694;17,71
06/13/2021 02:49:18 pm;174370;;101,683;17,71
06/13/2021 02:49:28 pm;174380;;101,687;18,14
06/13/2021 02:49:38 pm;174390;;101,711;18,84
06/13/2021 02:49:48 pm;174400;;101,713;18,85
06/13/2021 02:49:58 pm;174410;;101,713;18,48
06/13/2021 02:50:08 pm;174420;102,27;101,678;18,53
06/13/2021 02:50:18 pm;174430;;101,7;18,06
06/13/2021 02:50:28 pm;174440;;101,707;18,08
06/13/2021 02:50:38 pm;174450;;101,654;17,89
06/13/2021 02:50:48 pm;174460;;101,713;17,89
06/13/2021 02:50:58 pm;174470;;101,661;18,11
06/13/2021 02:51:08 pm;174480;102,27;101,656;18,45
06/13/2021 02:51:18 pm;174490;;101,672;18,67
06/13/2021 02:51:28 pm;174500;;101,667;18,21
06/13/2021 02:51:38 pm;174510;;101,683;17,96
06/13/2021 02:51:48 pm;174520;;101,72;17,73
06/13/2021 02:51:58 pm;174530;;101,696;17,82
06/13/2021 02:52:08 pm;174540;102,26;101,67;18,04
06/13/2021 02:52:18 pm;174550;;101,711;18,38
06/13/2021 02:52:28 pm;174560;;101,661;18,28
06/13/2021 02:52:38 pm;174570;;101,674;18,26
06/13/2021 02:52:48 pm;174580;;101,689;18,38
06/13/2021 02:52:58 pm;174590;;101,694;18,31
06/13/2021 02:53:08 pm;174600;102,27;101,659;18,36
06/13/2021 02:53:18 pm;174610;;101,667;18,71
06/13/2021 02:53:28 pm;174620;;101,702;18,76
06/13/2021 02:53:38 pm;174630;;101,674;18,57
06/13/2021 02:53:48 pm;174640;;101,691;18,22
06/13/2021 02:53:58 pm;174650;;101,7;18,19
06/13/2021 02:54:08 pm;174660;102,26;101,674;18,42
06/13/2021 02:54:18 pm;174670;;101,678;18,23
06/13/2021 02:54:28 pm;174680;;101,652;18,12
06/13/2021 02:54:38 pm;174690;;101,667;18,16
06/13/2021 02:54:48 pm;174700;;101,672;18,2
06/13/2021 02:54:58 pm;174710;;101,698;18,55
06/13/2021 02:55:08 pm;174720;102,26;101,676;18,46
06/13/2021 02:55:18 pm;174730;;101,667;18,56
06/13/2021 02:55:28 pm;174740;;101,661;18,96
06/13/2021 02:55:38 pm;174750;;101,674;18,56
06/13/2021 02:55:48 pm;174760;;101,7;18,54
06/13/2021 02:55:58 pm;174770;;101,67;18,57
06/13/2021 02:56:08 pm;174780;102,25;101,665;18,29
06/13/2021 02:56:18 pm;174790;;101,68;18,17
06/13/2021 02:56:28 pm;174800;;101,663;17,88
06/13/2021 02:56:38 pm;174810;;101,672;17,74
06/13/2021 02:56:48 pm;174820;;101,685;17,59
06/13/2021 02:56:58 pm;174830;;101,672;17,58
06/13/2021 02:57:08 pm;174840;102,25;101,7;17,96
06/13/2021 02:57:18 pm;174850;;101,676;18,24
06/13/2021 02:57:28 pm;174860;;101,683;18,58
06/13/2021 02:57:38 pm;174870;;101,639;18,44
06/13/2021 02:57:48 pm;174880;;101,689;17,8
06/13/2021 02:57:58 pm;174890;;101,696;17,75
06/13/2021 02:58:08 pm;174900;102,25;101,645;17,45
06/13/2021 02:58:18 pm;174910;;101,724;17,16
06/13/2021 02:58:28 pm;174920;;101,672;17,11
06/13/2021 02:58:38 pm;174930;;101,667;17,29
06/13/2021 02:58:48 pm;174940;;101,704;17,17
06/13/2021 02:58:58 pm;174950;;101,63;17,56
06/13/2021 02:59:08 pm;174960;102,25;101,685;17,36
06/13/2021 02:59:18 pm;174970;;101,67;17,42
06/13/2021 02:59:28 pm;174980;;101,687;17,49
06/13/2021 02:59:38 pm;174990;;101,68;18,08
06/13/2021 02:59:48 pm;175000;;101,67;18,27
06/13/2021 02:59:58 pm;175010;;101,65;18,39
06/13/2021 03:00:08 pm;175020;102,26;101,691;18,43
06/13/2021 03:00:18 pm;175030;;101,665;18,65
06/13/2021 03:00:28 pm;175040;;101,704;18,44
06/13/2021 03:00:38 pm;175050;;101,663;18,22
06/13/2021 03:00:48 pm;175060;;101,65;17,92
06/13/2021 03:00:58 pm;175070;;101,661;18,14
06/13/2021 03:01:08 pm;175080;102,26;101,698;18,5
06/13/2021 03:01:18 pm;175090;;101,678;18,56
06/13/2021 03:01:28 pm;175100;;101,694;18,47
06/13/2021 03:01:38 pm;175110;;101,672;18,42
06/13/2021 03:01:48 pm;175120;;101,672;18,37
06/13/2021 03:01:58 pm;175130;;101,661;18,36
06/13/2021 03:02:08 pm;175140;102,26;101,674;18,55
06/13/2021 03:02:18 pm;175150;;101,678;18,61
06/13/2021 03:02:28 pm;175160;;101,67;18,56
06/13/2021 03:02:38 pm;175170;;101,67;18,35
06/13/2021 03:02:48 pm;175180;;101,696;18,49
06/13/2021 03:02:58 pm;175190;;101,665;18,27
06/13/2021 03:03:08 pm;175200;102,26;101,687;17,71
06/13/2021 03:03:18 pm;175210;;101,674;17,1
06/13/2021 03:03:28 pm;175220;;101,672;17,48
06/13/2021 03:03:38 pm;175230;;101,656;17,72
06/13/2021 03:03:48 pm;175240;;101,659;17,55
06/13/2021 03:03:58 pm;175250;;101,691;17,84
06/13/2021 03:04:08 pm;175260;102,26;101,661;18,28
06/13/2021 03:04:18 pm;175270;;101,672;18,66
06/13/2021 03:04:28 pm;175280;;101,672;18,54
06/13/2021 03:04:38 pm;175290;;101,674;18,71
06/13/2021 03:04:48 pm;175300;;101,676;18,8
06/13/2021 03:04:58 pm;175310;;101,665;18,86
06/13/2021 03:05:08 pm;175320;102,26;101,687;18,79
06/13/2021 03:05:18 pm;175330;;101,694;18,33
06/13/2021 03:05:28 pm;175340;;101,733;18,38
06/13/2021 03:05:38 pm;175350;;101,704;18,07
06/13/2021 03:05:48 pm;175360;;101,672;18,55
06/13/2021 03:05:58 pm;175370;;101,661;18,59
06/13/2021 03:06:08 pm;175380;102,26;101,685;18,57
06/13/2021 03:06:18 pm;175390;;101,663;18,43
06/13/2021 03:06:28 pm;175400;;101,652;18,42
06/13/2021 03:06:38 pm;175410;;101,702;18,4
06/13/2021 03:06:48 pm;175420;;101,656;18,09
06/13/2021 03:06:58 pm;175430;;101,729;17,96
06/13/2021 03:07:08 pm;175440;102,25;101,68;17,84
06/13/2021 03:07:18 pm;175450;;101,689;17,97
06/13/2021 03:07:28 pm;175460;;101,667;17,59
06/13/2021 03:07:38 pm;175470;;101,678;17,72
06/13/2021 03:07:48 pm;175480;;101,687;17,83
06/13/2021 03:07:58 pm;175490;;101,698;17,96
06/13/2021 03:08:08 pm;175500;102,25;101,698;17,93
06/13/2021 03:08:18 pm;175510;;101,674;17,89
06/13/2021 03:08:28 pm;175520;;101,648;18,11
06/13/2021 03:08:38 pm;175530;;101,685;17,93
06/13/2021 03:08:48 pm;175540;;101,691;17,78
06/13/2021 03:08:58 pm;175550;;101,68;17,72
06/13/2021 03:09:08 pm;175560;102,26;101,652;17,44
06/13/2021 03:09:18 pm;175570;;101,68;17,61
06/13/2021 03:09:28 pm;175580;;101,689;17,98
06/13/2021 03:09:38 pm;175590;;101,667;18,26
06/13/2021 03:09:48 pm;175600;;101,709;18,38
06/13/2021 03:09:58 pm;175610;;101,67;18,41
06/13/2021 03:10:08 pm;175620;102,26;101,674;18,06
06/13/2021 03:10:18 pm;175630;;101,665;18,2
06/13/2021 03:10:28 pm;175640;;101,68;18,17
06/13/2021 03:10:38 pm;175650;;101,67;18,19
06/13/2021 03:10:48 pm;175660;;101,67;18,33
06/13/2021 03:10:58 pm;175670;;101,698;18,48
06/13/2021 03:11:08 pm;175680;102,25;101,652;18,52
06/13/2021 03:11:18 pm;175690;;101,68;18,24
06/13/2021 03:11:28 pm;175700;;101,7;18,18
06/13/2021 03:11:38 pm;175710;;101,704;18,07
06/13/2021 03:11:48 pm;175720;;101,683;17,81
06/13/2021 03:11:58 pm;175730;;101,65;17,54
06/13/2021 03:12:08 pm;175740;102,25;101,654;17,44
06/13/2021 03:12:18 pm;175750;;101,665;17,64
06/13/2021 03:12:28 pm;175760;;101,632;17,56
06/13/2021 03:12:38 pm;175770;;101,665;17,12
06/13/2021 03:12:48 pm;175780;;101,672;16,92
06/13/2021 03:12:58 pm;175790;;101,663;16,9
06/13/2021 03:13:08 pm;175800;102,25;101,683;17,23
06/13/2021 03:13:18 pm;175810;;101,689;17,43
06/13/2021 03:13:28 pm;175820;;101,654;17,38
06/13/2021 03:13:38 pm;175830;;101,652;17,6
06/13/2021 03:13:48 pm;175840;;101,691;17,7
06/13/2021 03:13:58 pm;175850;;101,685;17,74
06/13/2021 03:14:08 pm;175860;102,25;101,659;17,56
06/13/2021 03:14:18 pm;175870;;101,667;17,32
06/13/2021 03:14:28 pm;175880;;101,687;17,13
06/13/2021 03:14:38 pm;175890;;101,661;17,03
06/13/2021 03:14:48 pm;175900;;101,68;17,26
06/13/2021 03:14:58 pm;175910;;101,652;17,25
06/13/2021 03:15:08 pm;175920;102,25;101,639;17,32
06/13/2021 03:15:18 pm;175930;;101,685;17,74
06/13/2021 03:15:28 pm;175940;;101,694;17,82
06/13/2021 03:15:38 pm;175950;;101,678;17,7
06/13/2021 03:15:48 pm;175960;;101,687;17,98
06/13/2021 03:15:58 pm;175970;;101,652;18
06/13/2021 03:16:08 pm;175980;102,25;101,715;17,73
06/13/2021 03:16:18 pm;175990;;101,661;17,71
06/13/2021 03:16:28 pm;176000;;101,667;17,67
06/13/2021 03:16:38 pm;176010;;101,665;17,85
06/13/2021 03:16:48 pm;176020;;101,645;17,69
06/13/2021 03:16:58 pm;176030;;101,678;17,22
06/13/2021 03:17:08 pm;176040;102,25;101,661;17,12
06/13/2021 03:17:18 pm;176050;;101,661;17,21
06/13/2021 03:17:28 pm;176060;;101,696;16,74
06/13/2021 03:17:38 pm;176070;;101,652;16,89
06/13/2021 03:17:48 pm;176080;;101,67;17,42
06/13/2021 03:17:58 pm;176090;;101,663;17,77
06/13/2021 03:18:08 pm;176100;102,26;101,68;17,97
06/13/2021 03:18:18 pm;176110;;101,713;18,04
06/13/2021 03:18:28 pm;176120;;101,665;17,72
06/13/2021 03:18:38 pm;176130;;101,667;17,68
06/13/2021 03:18:48 pm;176140;;101,67;17,36
06/13/2021 03:18:58 pm;176150;;101,672;17,5
06/13/2021 03:19:08 pm;176160;102,25;101,654;17,63
06/13/2021 03:19:18 pm;176170;;101,689;17,68
06/13/2021 03:19:28 pm;176180;;101,65;17,78
06/13/2021 03:19:38 pm;176190;;101,665;17,61
06/13/2021 03:19:48 pm;176200;;101,659;17,47
06/13/2021 03:19:58 pm;176210;;101,665;17,73
06/13/2021 03:20:08 pm;176220;102,25;101,691;17,75
06/13/2021 03:20:18 pm;176230;;101,663;17,33
06/13/2021 03:20:28 pm;176240;;101,667;17,21
06/13/2021 03:20:38 pm;176250;;101,654;17,29
06/13/2021 03:20:48 pm;176260;;101,709;17,52
06/13/2021 03:20:58 pm;176270;;101,643;17,45
06/13/2021 03:21:08 pm;176280;102,25;101,661;17,42
06/13/2021 03:21:18 pm;176290;;101,665;17,94
06/13/2021 03:21:28 pm;176300;;101,652;17,99
06/13/2021 03:21:38 pm;176310;;101,678;18,11
06/13/2021 03:21:48 pm;176320;;101,67;18,13
06/13/2021 03:21:58 pm;176330;;101,711;17,94
06/13/2021 03:22:08 pm;176340;102,25;101,667;17,83
06/13/2021 03:22:18 pm;176350;;101,687;17,76
06/13/2021 03:22:28 pm;176360;;101,689;17,7
06/13/2021 03:22:38 pm;176370;;101,645;17,79
06/13/2021 03:22:48 pm;176380;;101,659;17,85
06/13/2021 03:22:58 pm;176390;;101,678;16,99
06/13/2021 03:23:08 pm;176400;102,25;101,672;16,8
06/13/2021 03:23:18 pm;176410;;101,68;16,79
06/13/2021 03:23:28 pm;176420;;101,678;16,7
06/13/2021 03:23:38 pm;176430;;101,672;17,01
06/13/2021 03:23:48 pm;176440;;101,67;16,95
06/13/2021 03:23:58 pm;176450;;101,67;16,75
06/13/2021 03:24:08 pm;176460;102,25;101,672;16,96
06/13/2021 03:24:18 pm;176470;;101,672;16,9
06/13/2021 03:24:28 pm;176480;;101,683;16,91
06/13/2021 03:24:38 pm;176490;;101,639;16,93
06/13/2021 03:24:48 pm;176500;;101,689;17,1
06/13/2021 03:24:58 pm;176510;;101,661;17,14
06/13/2021 03:25:08 pm;176520;102,25;101,685;17,18
06/13/2021 03:25:18 pm;176530;;101,665;17,41
06/13/2021 03:25:28 pm;176540;;101,676;17,39
06/13/2021 03:25:38 pm;176550;;101,665;17,21
06/13/2021 03:25:48 pm;176560;;101,648;17,32
06/13/2021 03:25:58 pm;176570;;101,689;17,13
06/13/2021 03:26:08 pm;176580;102,25;101,687;16,95
06/13/2021 03:26:18 pm;176590;;101,656;16,91
06/13/2021 03:26:28 pm;176600;;101,68;17,02
06/13/2021 03:26:38 pm;176610;;101,676;17,37
06/13/2021 03:26:48 pm;176620;;101,689;17,51
06/13/2021 03:26:58 pm;176630;;101,689;17,36
06/13/2021 03:27:08 pm;176640;102,25;101,654;17,47
06/13/2021 03:27:18 pm;176650;;101,656;17,5
06/13/2021 03:27:28 pm;176660;;101,672;17,31
06/13/2021 03:27:38 pm;176670;;101,704;17,28
06/13/2021 03:27:48 pm;176680;;101,667;17,2
06/13/2021 03:27:58 pm;176690;;101,663;17,23
06/13/2021 03:28:08 pm;176700;102,25;101,615;17,34
06/13/2021 03:28:18 pm;176710;;101,661;17,45
06/13/2021 03:28:28 pm;176720;;101,663;17,43
06/13/2021 03:28:38 pm;176730;;101,683;17,55
06/13/2021 03:28:48 pm;176740;;101,654;17,26
06/13/2021 03:28:58 pm;176750;;101,685;17,18
06/13/2021 03:29:08 pm;176760;102,24;101,656;17,32
06/13/2021 03:29:18 pm;176770;;101,65;17,39
06/13/2021 03:29:28 pm;176780;;101,7;17,48
06/13/2021 03:29:38 pm;176790;;101,672;17,61
06/13/2021 03:29:48 pm;176800;;101,67;17,64
06/13/2021 03:29:58 pm;176810;;101,65;17,69
06/13/2021 03:30:08 pm;176820;102,24;101,68;17,67
06/13/2021 03:30:18 pm;176830;;101,678;17,71
06/13/2021 03:30:28 pm;176840;;101,672;17,48
06/13/2021 03:30:38 pm;176850;;101,665;17,47
06/13/2021 03:30:48 pm;176860;;101,674;17,22
06/13/2021 03:30:58 pm;176870;;101,639;17,06
06/13/2021 03:31:08 pm;176880;102,24;101,672;17,14
06/13/2021 03:31:18 pm;176890;;101,639;16,99
06/13/2021 03:31:28 pm;176900;;101,665;16,84
06/13/2021 03:31:38 pm;176910;;101,648;16,65
06/13/2021 03:31:48 pm;176920;;101,656;16,68
06/13/2021 03:31:58 pm;176930;;101,661;16,91
06/13/2021 03:32:08 pm;176940;102,24;101,685;16,97
06/13/2021 03:32:18 pm;176950;;101,656;17,26
06/13/2021 03:32:28 pm;176960;;101,659;17,37
06/13/2021 03:32:38 pm;176970;;101,643;17,01
06/13/2021 03:32:48 pm;176980;;101,67;16,71
06/13/2021 03:32:58 pm;176990;;101,672;16,73
06/13/2021 03:33:08 pm;177000;102,24;101,628;16,83
06/13/2021 03:33:18 pm;177010;;101,652;17,06
06/13/2021 03:33:28 pm;177020;;101,663;17,35
06/13/2021 03:33:38 pm;177030;;101,617;17,68
06/13/2021 03:33:48 pm;177040;;101,65;17,64
06/13/2021 03:33:58 pm;177050;;101,667;17,54
06/13/2021 03:34:08 pm;177060;102,24;101,626;17,53
06/13/2021 03:34:18 pm;177070;;101,663;17,18
06/13/2021 03:34:28 pm;177080;;101,639;17,06
06/13/2021 03:34:38 pm;177090;;101,652;17,16
06/13/2021 03:34:48 pm;177100;;101,639;17,45
06/13/2021 03:34:58 pm;177110;;101,65;17,69
06/13/2021 03:35:08 pm;177120;102,24;101,617;17,46
06/13/2021 03:35:18 pm;177130;;101,637;17,52
06/13/2021 03:35:28 pm;177140;;101,663;17,55
06/13/2021 03:35:38 pm;177150;;101,678;17,2
06/13/2021 03:35:48 pm;177160;;101,674;16,71
06/13/2021 03:35:58 pm;177170;;101,68;16,68
06/13/2021 03:36:08 pm;177180;102,24;101,652;16,83
06/13/2021 03:36:18 pm;177190;;101,643;16,68
06/13/2021 03:36:28 pm;177200;;101,68;16,63
06/13/2021 03:36:38 pm;177210;;101,661;16,8
06/13/2021 03:36:48 pm;177220;;101,645;16,85
06/13/2021 03:36:58 pm;177230;;101,641;16,76
06/13/2021 03:37:08 pm;177240;102,24;101,643;16,64
06/13/2021 03:37:18 pm;177250;;101,654;16,81
06/13/2021 03:37:28 pm;177260;;101,685;16,71
06/13/2021 03:37:38 pm;177270;;101,661;16,83
06/13/2021 03:37:48 pm;177280;;101,645;16,93
06/13/2021 03:37:58 pm;177290;;101,672;17,04
06/13/2021 03:38:08 pm;177300;102,24;101,661;17,11
06/13/2021 03:38:18 pm;177310;;101,663;17,32
06/13/2021 03:38:28 pm;177320;;101,656;17,13
06/13/2021 03:38:38 pm;177330;;101,672;17,13
06/13/2021 03:38:48 pm;177340;;101,672;17,25
06/13/2021 03:38:58 pm;177350;;101,654;17,37
06/13/2021 03:39:08 pm;177360;102,24;101,659;17,54
06/13/2021 03:39:18 pm;177370;;101,654;17,17
06/13/2021 03:39:28 pm;177380;;101,665;17,06
06/13/2021 03:39:38 pm;177390;;101,656;17,26
06/13/2021 03:39:48 pm;177400;;101,665;17,22
06/13/2021 03:39:58 pm;177410;;101,639;16,85
06/13/2021 03:40:08 pm;177420;102,24;101,639;17,03
06/13/2021 03:40:18 pm;177430;;101,637;17,31
06/13/2021 03:40:28 pm;177440;;101,645;17,17
06/13/2021 03:40:38 pm;177450;;101,619;17,15
06/13/2021 03:40:48 pm;177460;;101,624;17,08
06/13/2021 03:40:58 pm;177470;;101,643;17,4
06/13/2021 03:41:08 pm;177480;102,24;101,637;17,37
06/13/2021 03:41:18 pm;177490;;101,632;17,42
06/13/2021 03:41:28 pm;177500;;101,639;17,46
06/13/2021 03:41:38 pm;177510;;101,652;17,07
06/13/2021 03:41:48 pm;177520;;101,648;17,12
06/13/2021 03:41:58 pm;177530;;101,674;16,88
06/13/2021 03:42:08 pm;177540;102,24;101,661;16,71
06/13/2021 03:42:18 pm;177550;;101,656;16,83
06/13/2021 03:42:28 pm;177560;;101,654;16,61
06/13/2021 03:42:38 pm;177570;;101,626;16,52
06/13/2021 03:42:48 pm;177580;;101,676;16,66
06/13/2021 03:42:58 pm;177590;;101,635;16,78
06/13/2021 03:43:08 pm;177600;102,24;101,639;16,83
06/13/2021 03:43:18 pm;177610;;101,674;16,94
06/13/2021 03:43:28 pm;177620;;101,654;17,02
06/13/2021 03:43:38 pm;177630;;101,639;16,86
06/13/2021 03:43:48 pm;177640;;101,665;16,82
06/13/2021 03:43:58 pm;177650;;101,656;16,56
06/13/2021 03:44:08 pm;177660;102,24;101,667;16,69
06/13/2021 03:44:18 pm;177670;;101,643;16,6
06/13/2021 03:44:28 pm;177680;;101,645;16,68
06/13/2021 03:44:38 pm;177690;;101,656;17,03
06/13/2021 03:44:48 pm;177700;;101,663;17,04
06/13/2021 03:44:58 pm;177710;;101,65;17,05
06/13/2021 03:45:08 pm;177720;102,24;101,674;17,03
06/13/2021 03:45:18 pm;177730;;101,678;17,1
06/13/2021 03:45:28 pm;177740;;101,641;17,08
06/13/2021 03:45:38 pm;177750;;101,639;17,04
06/13/2021 03:45:48 pm;177760;;101,621;16,92
